ID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
000490,1,女,50,0,高雄市,鳳山區,高中(職),"$270,000",0,1,,2015/08/15,服飾用品,"$1,691",玉璽卡,信用卡,0,1,1,1,11
002275,121,男,47,1,台南市,安南區,大學,"$800,000",1,1,0,2015/08/15,食品飲料,$825,玉璽卡,信用卡,0,2,1,0,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/15,電器用品,"$3,081",,ATM轉帳,,1,1,0,
000453,3,男,50,1,台北市,南港區,其他,"$773,333",1,1,0,2015/08/15,電器用品,"$5,272",簽帳金融卡,信用卡,0,4,1,0,
001790,9,男,50,1,桃園縣,桃園市,其他,"$565,556",1,1,2,2015/08/15,生活百貨,"$2,279",簽帳金融卡,信用卡,1,4,1,0,
001941,10,女,34,1,新北市,新莊區,其他,"$725,000",1,1,3,2015/08/15,美妝保健,"$1,210",簽帳金融卡,信用卡,0,6,1,0,
001790,9,男,50,1,桃園縣,桃園市,其他,"$565,556",1,1,2,2015/08/15,食品飲料,"$1,103",,貨到付款,,3,0,,
001286,47,男,33,0,高雄市,小港區,專科,"$560,638",0,1,,2015/08/15,服飾用品,$558,玉璽卡,信用卡,0,4,0,,
000926,31,女,36,1,台南市,仁德區,高中(職),"$240,000",0,0,2,2015/08/15,美妝保健,"$1,410",小資卡,信用卡,0,1,0,,
002009,134,男,34,1,彰化縣,員林鎮,其他,"$396,716",1,0,1,2015/08/15,其他,$903,,ATM轉帳,,1,0,,
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/15,美妝保健,"$1,067",玉璽卡,信用卡,0,1,0,,
000432,59,女,46,1,台北市,大安區,其他,"$340,000",0,1,0,2015/08/15,美妝保健,$926,小資卡,信用卡,0,3,0,,
001433,249,男,49,0,桃園縣,桃園市,大學,"$500,000",1,1,,2015/08/15,電器用品,"$5,287",,貨到付款,,2,1,0,
002072,127,女,28,1,台北市,信義區,其他,"$645,827",1,1,2,2015/08/15,教育娛樂,"$1,814",簽帳金融卡,信用卡,0,1,0,,
002072,127,女,28,1,台北市,信義區,其他,"$645,827",1,1,2,2015/08/15,美妝保健,"$2,362",,貨到付款,,2,0,,
000504,110,女,26,0,新北市,三重區,其他,"$420,000",1,1,,2015/08/15,美妝保健,"$1,396",簽帳金融卡,信用卡,0,1,0,,
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/15,服飾用品,"$1,212",,貨到付款,,1,1,0,
001790,9,男,50,1,桃園縣,桃園市,其他,"$565,556",1,1,2,2015/08/15,食品飲料,"$1,981",玉璽卡,信用卡,0,2,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/08/15,美妝保健,$907,,貨到付款,,2,1,0,
001790,9,男,50,1,桃園縣,桃園市,其他,"$565,556",1,1,2,2015/08/15,食品飲料,"$1,985",玉璽卡,信用卡,0,1,0,,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/16,食品飲料,$907,,ATM轉帳,,1,1,0,
000571,88,女,36,0,台北市,士林區,大學,"$680,000",1,1,,2015/08/16,美妝保健,$804,玉璽卡,信用卡,0,1,1,0,
000669,4,男,50,0,台中市,南區,大學,"$400,000",1,1,,2015/08/16,食品飲料,"$1,274",玉璽卡,信用卡,0,1,0,,
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/16,電器用品,"$4,815",玉璽卡,信用卡,0,1,1,0,
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/16,美妝保健,"$1,119",小資卡,信用卡,0,2,0,,
001967,37,女,39,1,彰化縣,和美鎮,碩士以上,"$300,000",0,1,3,2015/08/16,美妝保健,"$1,427",,貨到付款,,1,1,1,9
000465,31,女,37,0,台中市,大甲區,其他,"$578,065",1,1,,2015/08/16,美妝保健,"$1,537",汽車卡,信用卡,0,1,0,,
001021,50,男,30,0,高雄市,內門區,專科,"$270,000",1,1,,2015/08/16,服飾用品,$949,,ATM轉帳,,2,1,1,10
001210,109,女,38,1,基隆市,仁愛區,其他,"$500,000",0,1,0,2015/08/16,電器用品,"$5,313",簽帳金融卡,信用卡,0,4,0,,
001222,46,女,33,0,新北市,五股區,其他,"$701,522",0,1,,2015/08/16,美妝保健,"$1,201",,貨到付款,,1,0,,
001433,249,男,49,0,桃園縣,桃園市,大學,"$500,000",1,1,,2015/08/16,生活百貨,$943,,貨到付款,,1,0,,
001967,37,女,39,1,彰化縣,和美鎮,碩士以上,"$300,000",0,1,3,2015/08/16,美妝保健,"$1,535",玉璽卡,信用卡,0,1,0,,
001290,149,男,37,1,苗栗縣,後龍鎮,其他,"$552,685",1,1,2,2015/08/16,電器用品,"$3,177",玉璽卡,信用卡,0,1,1,0,
000571,88,女,36,0,台北市,士林區,大學,"$680,000",1,1,,2015/08/16,服飾用品,"$1,258",簽帳金融卡,信用卡,1,1,0,,
000420,41,女,31,1,桃園縣,桃園市,大學,"$560,488",1,1,0,2015/08/16,服飾用品,"$1,052",玉璽卡,信用卡,0,1,1,1,7
000860,263,男,38,0,新北市,板橋區,大學,"$380,000",0,1,,2015/08/16,食品飲料,"$1,788",,ATM轉帳,,1,1,0,
001290,149,男,37,1,苗栗縣,後龍鎮,其他,"$552,685",1,1,2,2015/08/16,食品飲料,"$1,006",,ATM轉帳,,1,0,,
000547,30,男,31,0,台南市,永康區,高中(職),"$401,000",1,1,,2015/08/16,美妝保健,"$1,095",,ATM轉帳,,2,1,1,10
000464,269,男,36,1,新北市,板橋區,其他,"$500,000",1,1,0,2015/08/16,生活百貨,"$2,117",,ATM轉帳,,1,0,,
000608,119,女,39,1,新北市,中和區,其他,"$620,000",1,1,0,2015/08/16,電器用品,"$6,271",,貨到付款,,3,0,,
001222,46,女,33,0,新北市,五股區,其他,"$701,522",0,1,,2015/08/16,服飾用品,"$5,608",玉璽卡,信用卡,0,1,0,,
000860,263,男,38,0,新北市,板橋區,大學,"$380,000",0,1,,2015/08/16,生活百貨,"$1,910",汽車卡,信用卡,0,2,1,1,9
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/16,生活百貨,"$3,288",簽帳金融卡,信用卡,0,3,1,0,
001909,32,男,34,1,台東縣,台東市,其他,"$557,813",0,1,3,2015/08/16,美妝保健,"$1,029",簽帳金融卡,信用卡,0,2,1,1,8
000700,18,女,32,0,桃園縣,中壢市,其他,"$628,333",0,1,,2015/08/16,美妝保健,"$1,638",簽帳金融卡,信用卡,1,2,1,1,9
000608,119,女,39,1,新北市,中和區,其他,"$620,000",1,1,0,2015/08/16,美妝保健,"$1,133",,貨到付款,,1,1,1,9
001270,64,男,35,1,台北市,松山區,其他,"$340,000",1,1,1,2015/08/16,服飾用品,$632,玉璽卡,信用卡,1,2,1,0,
000420,41,女,31,1,桃園縣,桃園市,大學,"$560,488",1,1,0,2015/08/16,美妝保健,"$1,593",,貨到付款,,1,1,1,6
000200,37,女,33,0,台北市,大同區,專科,"$400,000",0,1,,2015/08/16,美妝保健,"$1,188",簽帳金融卡,信用卡,0,2,0,,
002058,2,女,50,1,新北市,新莊區,大學,"$725,000",0,1,1,2015/08/16,生活百貨,"$1,007",簽帳金融卡,信用卡,0,1,0,,
000547,30,男,31,0,台南市,永康區,高中(職),"$401,000",1,1,,2015/08/16,電器用品,"$3,288",,貨到付款,,3,0,,
000571,88,女,36,0,台北市,士林區,大學,"$680,000",1,1,,2015/08/16,服飾用品,"$1,157",,貨到付款,,1,0,,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/08/16,食品飲料,"$2,723",玉璽卡,信用卡,0,8,0,,
001621,133,男,43,1,基隆市,七堵區,其他,"$560,451",1,1,3,2015/08/16,電器用品,"$5,217",玉璽卡,信用卡,0,2,1,0,
001202,4,女,50,1,彰化縣,田尾鄉,大學,"$360,000",0,0,0,2015/08/16,生活百貨,"$1,513",,貨到付款,,1,0,,
001909,32,男,34,1,台東縣,台東市,其他,"$557,813",0,1,3,2015/08/16,美妝保健,"$1,889",簽帳金融卡,信用卡,1,3,1,0,
001304,52,女,43,0,新北市,新店區,大學,"$636,154",1,1,,2015/08/16,美妝保健,"$1,510",簽帳金融卡,信用卡,0,1,1,1,10
000571,88,女,36,0,台北市,士林區,大學,"$680,000",1,1,,2015/08/16,教育娛樂,"$1,517",汽車卡,信用卡,0,2,1,1,8
000669,4,男,50,0,台中市,南區,大學,"$400,000",1,1,,2015/08/16,食品飲料,"$2,414",,ATM轉帳,,1,0,,
002056,112,男,36,1,高雄市,前鎮區,大學,"$250,000",0,1,0,2015/08/16,電器用品,"$3,537",玉璽卡,信用卡,0,1,1,0,
000700,18,女,32,0,桃園縣,中壢市,其他,"$628,333",0,1,,2015/08/16,美妝保健,"$3,279",簽帳金融卡,信用卡,0,1,0,,
001304,52,女,43,0,新北市,新店區,大學,"$636,154",1,1,,2015/08/16,服飾用品,"$1,058",簽帳金融卡,信用卡,0,1,1,1,10
001222,46,女,33,0,新北市,五股區,其他,"$701,522",0,1,,2015/08/16,食品飲料,"$1,674",玉璽卡,信用卡,1,1,1,1,9
000571,88,女,36,0,台北市,士林區,大學,"$680,000",1,1,,2015/08/16,服飾用品,"$1,135",玉璽卡,信用卡,0,2,0,,
000608,119,女,39,1,新北市,中和區,其他,"$620,000",1,1,0,2015/08/16,電器用品,"$4,414",,貨到付款,,3,1,0,
000669,4,男,50,0,台中市,南區,大學,"$400,000",1,1,,2015/08/16,電器用品,"$5,783",,ATM轉帳,,2,1,0,
001621,133,男,43,1,基隆市,七堵區,其他,"$560,451",1,1,3,2015/08/16,電器用品,"$3,628",玉璽卡,信用卡,1,1,0,,
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/08/16,電器用品,"$4,659",簽帳金融卡,信用卡,0,1,0,,
001548,82,男,33,1,基隆市,七堵區,高中(職),"$450,000",0,1,0,2015/08/16,服飾用品,"$1,663",,ATM轉帳,,1,1,1,9
000420,41,女,31,1,桃園縣,桃園市,大學,"$560,488",1,1,0,2015/08/16,服飾用品,"$2,883",玉璽卡,信用卡,1,2,0,,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/16,食品飲料,"$3,592",簽帳金融卡,信用卡,0,1,1,0,
002056,112,男,36,1,高雄市,前鎮區,大學,"$250,000",0,1,0,2015/08/16,電器用品,"$4,364",,ATM轉帳,,2,0,,
001222,46,女,33,0,新北市,五股區,其他,"$701,522",0,1,,2015/08/16,食品飲料,"$2,586",,貨到付款,,1,1,1,8
000323,112,男,48,1,台中市,西屯區,高中(職),"$250,000",1,0,1,2015/08/16,電器用品,"$3,684",,ATM轉帳,,1,1,0,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/16,生活百貨,"$1,573",簽帳金融卡,信用卡,0,1,0,,
000547,30,男,31,0,台南市,永康區,高中(職),"$401,000",1,1,,2015/08/16,電器用品,"$3,065",玉璽卡,信用卡,0,1,1,0,
001967,37,女,39,1,彰化縣,和美鎮,碩士以上,"$300,000",0,1,3,2015/08/16,美妝保健,"$1,083",玉璽卡,信用卡,0,5,0,,
000951,92,男,34,1,桃園縣,大溪鎮,大學,"$240,000",0,1,3,2015/08/16,服飾用品,"$1,431",,ATM轉帳,,1,0,,
002099,9,女,50,0,無資料,無資料,大學,"$545,556",0,1,,2015/08/16,生活百貨,"$1,155",,貨到付款,,2,1,1,9
000814,106,女,39,1,基隆市,七堵區,大學,"$250,000",1,1,2,2015/08/16,電器用品,"$5,580",簽帳金融卡,信用卡,1,1,0,,
001021,50,男,30,0,高雄市,內門區,專科,"$270,000",1,1,,2015/08/16,服飾用品,$913,玉璽卡,信用卡,0,2,1,1,8
000814,106,女,39,1,基隆市,七堵區,大學,"$250,000",1,1,2,2015/08/16,美妝保健,"$1,480",簽帳金融卡,信用卡,0,1,1,0,
001202,4,女,50,1,彰化縣,田尾鄉,大學,"$360,000",0,0,0,2015/08/16,美妝保健,"$2,294",簽帳金融卡,信用卡,0,2,0,,
000608,119,女,39,1,新北市,中和區,其他,"$620,000",1,1,0,2015/08/16,電器用品,"$4,207",簽帳金融卡,信用卡,1,4,1,0,
002092,34,男,48,0,台北市,松山區,碩士以上,"$340,000",1,0,,2015/08/16,美妝保健,"$1,854",,ATM轉帳,,3,0,,
000951,92,男,34,1,桃園縣,大溪鎮,大學,"$240,000",0,1,3,2015/08/16,食品飲料,$719,簽帳金融卡,信用卡,0,3,0,,
000200,37,女,33,0,台北市,大同區,專科,"$400,000",0,1,,2015/08/16,美妝保健,"$2,309",簽帳金融卡,信用卡,1,1,0,,
002058,2,女,50,1,新北市,新莊區,大學,"$725,000",0,1,1,2015/08/16,教育娛樂,"$2,813",簽帳金融卡,信用卡,0,2,0,,
002393,10,男,34,1,基隆市,七堵區,大學,"$565,000",1,1,1,2015/08/16,美妝保健,"$3,277",,貨到付款,,1,1,0,
002111,153,男,30,1,新北市,板橋區,大學,"$400,000",0,1,2,2015/08/16,食品飲料,"$3,209",,ATM轉帳,,1,0,,
001202,4,女,50,1,彰化縣,田尾鄉,大學,"$360,000",0,0,0,2015/08/16,生活百貨,$877,,貨到付款,,1,0,,
000608,119,女,39,1,新北市,中和區,其他,"$620,000",1,1,0,2015/08/16,美妝保健,"$1,151",簽帳金融卡,信用卡,0,2,0,,
001621,133,男,43,1,基隆市,七堵區,其他,"$560,451",1,1,3,2015/08/16,電器用品,"$3,588",,ATM轉帳,,3,0,,
000237,194,女,52,1,台中市,西屯區,其他,"$558,454",0,0,1,2015/08/17,生活百貨,$487,玉璽卡,信用卡,0,1,1,1,11
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,服飾用品,"$2,188",小資卡,信用卡,0,3,1,0,
000838,46,女,37,1,彰化縣,社頭鄉,高中(職),"$350,000",1,1,2,2015/08/17,服飾用品,"$2,914",簽帳金融卡,信用卡,0,2,0,,
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,服飾用品,$915,簽帳金融卡,信用卡,0,2,0,,
000664,38,女,30,1,新北市,板橋區,碩士以上,"$500,000",1,1,0,2015/08/17,電器用品,"$4,246",玉璽卡,信用卡,0,1,0,,
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$3,634",,貨到付款,,1,1,0,
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,服飾用品,"$2,294",玉璽卡,信用卡,0,4,1,0,
001349,51,男,37,1,台中市,霧峰區,其他,"$531,569",1,1,2,2015/08/17,服飾用品,"$1,623",,貨到付款,,2,1,1,7
000237,194,女,52,1,台中市,西屯區,其他,"$558,454",0,0,1,2015/08/17,生活百貨,$978,尊榮卡,信用卡,1,1,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/17,美妝保健,"$1,326",,貨到付款,,2,1,0,
002404,157,男,34,1,無資料,無資料,大學,"$508,599",1,1,1,2015/08/17,食品飲料,"$1,020",簽帳金融卡,信用卡,0,1,0,,
000417,40,女,36,1,台南市,永康區,其他,"$404,750",1,1,2,2015/08/17,美妝保健,"$1,095",玉璽卡,信用卡,0,1,0,,
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,服飾用品,"$1,369",簽帳金融卡,信用卡,0,1,1,0,
002134,14,男,34,0,雲林縣,虎尾鎮,大學,"$100,000",1,1,,2015/08/17,電器用品,"$4,190",,貨到付款,,2,0,,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/08/17,生活百貨,"$1,187",玉璽卡,信用卡,0,1,1,0,
001315,53,男,38,1,台北市,北投區,其他,"$660,189",0,1,0,2015/08/17,服飾用品,"$3,781",玉璽卡,信用卡,0,2,1,1,9
002404,157,男,34,1,無資料,無資料,大學,"$508,599",1,1,1,2015/08/17,電器用品,"$3,845",,貨到付款,,1,1,0,
000664,38,女,30,1,新北市,板橋區,碩士以上,"$500,000",1,1,0,2015/08/17,美妝保健,"$3,169",玉璽卡,信用卡,1,1,1,1,10
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$2,908",簽帳金融卡,信用卡,0,2,0,,
001057,137,女,36,1,高雄市,鹽埕區,其他,"$550,219",0,1,1,2015/08/17,電器用品,"$5,930",簽帳金融卡,信用卡,1,3,1,0,
002134,14,男,34,0,雲林縣,虎尾鎮,大學,"$100,000",1,1,,2015/08/17,電器用品,"$3,229",,ATM轉帳,,3,0,,
001249,73,女,43,1,新北市,汐止區,大學,"$750,000",0,0,1,2015/08/17,服飾用品,$816,玉璽卡,信用卡,0,2,1,1,12
001907,27,女,35,0,桃園縣,桃園市,高中(職),"$533,704",0,1,,2015/08/17,美妝保健,"$1,633",簽帳金融卡,信用卡,0,2,1,1,5
001540,57,女,44,1,高雄市,苓雅區,大學,"$240,000",0,1,3,2015/08/17,服飾用品,"$2,281",,貨到付款,,4,1,0,
000092,136,女,31,1,新北市,三重區,其他,"$683,824",0,0,1,2015/08/17,美妝保健,"$1,009",玉璽卡,信用卡,0,1,1,1,7
001079,129,女,38,1,台北市,士林區,其他,"$340,000",0,1,1,2015/08/17,電器用品,"$4,157",玉璽卡,信用卡,0,1,0,,
001349,51,男,37,1,台中市,霧峰區,其他,"$531,569",1,1,2,2015/08/17,食品飲料,$977,簽帳金融卡,信用卡,0,1,1,1,9
000443,5,女,50,1,高雄市,前鎮區,碩士以上,"$480,000",0,0,0,2015/08/17,美妝保健,$965,簽帳金融卡,信用卡,0,3,1,1,11
002074,142,男,34,0,無資料,無資料,其他,"$360,000",0,1,,2015/08/17,食品飲料,"$2,348",,貨到付款,,1,0,,
000693,107,女,37,1,花蓮縣,花蓮市,其他,"$300,000",0,1,2,2015/08/17,電器用品,"$4,393",簽帳金融卡,信用卡,1,2,1,0,
000749,94,女,33,1,新北市,新店區,其他,"$683,511",1,1,0,2015/08/17,美妝保健,"$1,358",玉璽卡,信用卡,0,3,1,1,12
000417,40,女,36,1,台南市,永康區,其他,"$404,750",1,1,2,2015/08/17,服飾用品,$869,玉璽卡,信用卡,0,2,0,,
000544,22,女,39,1,新北市,新莊區,其他,"$667,727",1,1,3,2015/08/17,美妝保健,"$1,008",簽帳金融卡,信用卡,0,2,0,,
000092,136,女,31,1,新北市,三重區,其他,"$683,824",0,0,1,2015/08/17,電器用品,"$7,793",小資卡,信用卡,0,2,1,0,
002074,142,男,34,0,無資料,無資料,其他,"$360,000",0,1,,2015/08/17,電器用品,"$4,164",玉璽卡,信用卡,0,2,1,0,
001771,81,男,39,1,桃園縣,八德市,大學,"$310,000",0,1,1,2015/08/17,服飾用品,$992,簽帳金融卡,信用卡,0,1,0,,
000092,136,女,31,1,新北市,三重區,其他,"$683,824",0,0,1,2015/08/17,電器用品,"$5,941",玉璽卡,信用卡,0,1,0,,
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,美妝保健,"$1,160",簽帳金融卡,信用卡,0,6,1,1,7
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$2,062",,貨到付款,,2,1,0,
001494,11,女,39,1,基隆市,信義區,其他,"$559,091",0,1,1,2015/08/17,美妝保健,"$1,127",,貨到付款,,1,1,1,7
000417,40,女,36,1,台南市,永康區,其他,"$404,750",1,1,2,2015/08/17,服飾用品,$713,玉璽卡,信用卡,0,1,1,1,16
000749,94,女,33,1,新北市,新店區,其他,"$683,511",1,1,0,2015/08/17,服飾用品,"$1,932",簽帳金融卡,信用卡,0,1,1,1,12
001497,16,女,51,1,高雄市,岡山區,高中(職),"$556,875",0,1,1,2015/08/17,服飾用品,"$1,004",尊榮卡,信用卡,0,1,0,,
001648,32,女,40,1,嘉義市,嘉義市,大學,"$240,000",1,1,1,2015/08/17,美妝保健,"$2,324",簽帳金融卡,信用卡,0,2,1,0,
000222,56,女,35,1,新北市,永和區,大學,"$500,000",0,1,3,2015/08/17,美妝保健,"$3,149",玉璽卡,信用卡,0,1,1,0,
000693,107,女,37,1,花蓮縣,花蓮市,其他,"$300,000",0,1,2,2015/08/17,食品飲料,"$1,038",玉璽卡,信用卡,1,1,0,,
001497,16,女,51,1,高雄市,岡山區,高中(職),"$556,875",0,1,1,2015/08/17,美妝保健,"$1,468",小資卡,信用卡,0,1,1,0,
001315,53,男,38,1,台北市,北投區,其他,"$660,189",0,1,0,2015/08/17,服飾用品,"$1,105",,ATM轉帳,,2,1,0,
000544,22,女,39,1,新北市,新莊區,其他,"$667,727",1,1,3,2015/08/17,電器用品,"$4,409",簽帳金融卡,信用卡,1,1,1,0,
000330,35,女,35,1,桃園縣,楊梅市,其他,"$240,000",0,1,1,2015/08/17,美妝保健,"$1,056",小資卡,信用卡,0,2,0,,
001907,27,女,35,0,桃園縣,桃園市,高中(職),"$533,704",0,1,,2015/08/17,服飾用品,"$2,094",簽帳金融卡,信用卡,0,2,1,1,10
000208,41,女,31,1,基隆市,七堵區,大學,"$360,000",0,1,1,2015/08/17,教育娛樂,$497,簽帳金融卡,信用卡,0,1,0,,
000799,47,女,40,0,桃園縣,龜山鄉,其他,"$560,000",1,1,,2015/08/17,美妝保健,"$1,384",簽帳金融卡,信用卡,0,1,1,1,19
000417,40,女,36,1,台南市,永康區,其他,"$404,750",1,1,2,2015/08/17,教育娛樂,"$2,141",,貨到付款,,1,0,,
000551,24,女,33,0,台北市,內湖區,大學,"$600,000",0,1,,2015/08/17,美妝保健,"$1,096",簽帳金融卡,信用卡,0,1,0,,
000664,38,女,30,1,新北市,板橋區,碩士以上,"$500,000",1,1,0,2015/08/17,美妝保健,$866,汽車卡,信用卡,0,2,0,,
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$1,211",簽帳金融卡,信用卡,0,1,0,,
000385,91,男,37,0,台北市,內湖區,碩士以上,"$1,030,000",1,0,,2015/08/17,食品飲料,"$2,578",玉璽卡,信用卡,0,2,1,0,
000237,194,女,52,1,台中市,西屯區,其他,"$558,454",0,0,1,2015/08/17,食品飲料,"$1,061",尊榮卡,信用卡,0,1,0,,
001771,81,男,39,1,桃園縣,八德市,大學,"$310,000",0,1,1,2015/08/17,服飾用品,"$2,595",,ATM轉帳,,4,0,,
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$1,324",,ATM轉帳,,1,1,0,
000212,82,男,48,0,新北市,新店區,大學,"$460,000",1,1,,2015/08/17,服飾用品,"$2,239",簽帳金融卡,信用卡,0,1,0,,
000464,269,男,36,1,新北市,板橋區,其他,"$500,000",1,1,0,2015/08/18,電器用品,"$5,930",簽帳金融卡,信用卡,0,1,1,0,
000100,8,女,50,1,新北市,三重區,大學,"$500,000",0,1,1,2015/08/18,生活百貨,"$3,793",簽帳金融卡,信用卡,0,1,1,0,
002022,293,男,46,1,台中市,大里區,碩士以上,"$240,000",0,1,0,2015/08/18,電器用品,"$2,993",,ATM轉帳,,2,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/08/18,食品飲料,"$1,334",簽帳金融卡,信用卡,0,1,0,,
000202,93,女,44,0,新北市,板橋區,大學,"$600,000",0,1,,2015/08/18,食品飲料,"$1,213",簽帳金融卡,信用卡,0,1,0,,
001623,11,女,25,1,新北市,新莊區,其他,"$621,818",1,1,2,2015/08/18,服飾用品,"$1,237",,貨到付款,,1,0,,
001264,105,女,37,0,南投縣,草屯鎮,其他,"$538,476",0,1,,2015/08/18,電器用品,"$4,321",玉璽卡,信用卡,0,5,0,,
000124,21,男,50,0,新北市,三重區,其他,"$500,000",0,1,,2015/08/18,電器用品,"$6,683",玉璽卡,信用卡,0,1,0,,
002342,182,女,50,0,新北市,中和區,大學,"$460,000",0,1,,2015/08/18,生活百貨,"$5,118",玉璽卡,信用卡,0,2,0,,
000718,80,女,34,1,新竹縣,湖口鄉,其他,"$545,625",0,1,1,2015/08/18,服飾用品,"$1,061",玉璽卡,信用卡,0,1,1,1,12
001249,73,女,43,1,新北市,汐止區,大學,"$750,000",0,0,1,2015/08/18,服飾用品,"$2,250",簽帳金融卡,信用卡,1,3,0,,
001659,253,男,34,1,高雄市,鹽埕區,高中(職),"$539,328",1,1,2,2015/08/18,電器用品,"$3,794",玉璽卡,信用卡,0,2,0,,
001503,26,女,36,1,雲林縣,虎尾鎮,大學,"$400,000",0,1,2,2015/08/18,美妝保健,$734,簽帳金融卡,信用卡,1,1,0,,
001659,253,男,34,1,高雄市,鹽埕區,高中(職),"$539,328",1,1,2,2015/08/18,生活百貨,"$1,704",簽帳金融卡,信用卡,1,1,0,,
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/08/18,服飾用品,"$1,504",簽帳金融卡,信用卡,0,1,1,0,
001659,253,男,34,1,高雄市,鹽埕區,高中(職),"$539,328",1,1,2,2015/08/18,電器用品,"$3,778",,ATM轉帳,,1,1,0,
000937,38,女,32,1,桃園縣,平鎮市,高中(職),"$300,000",0,1,1,2015/08/18,美妝保健,"$3,128",玉璽卡,信用卡,0,2,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/08/18,服飾用品,"$1,166",,貨到付款,,2,1,0,
002107,82,女,36,1,高雄市,前鎮區,碩士以上,"$240,000",0,1,1,2015/08/18,服飾用品,"$1,808",簽帳金融卡,信用卡,0,1,0,,
